pathwayID,entityToCount
R-HSA-9612973,reactome:Protein10924
R-HSA-9612973,reactome:Complex4139
R-HSA-9612973,reactome:Protein10890
R-HSA-9612973,reactome:Protein10909
R-HSA-9612973,reactome:Protein10927
R-HSA-9612973,reactome:Protein10928
R-HSA-9612973,reactome:Protein10929
R-HSA-9612973,reactome:Protein1314
R-HSA-9612973,reactome:Protein1313
R-HSA-9612973,reactome:Protein1318
R-HSA-9612973,reactome:Protein1315
R-HSA-9612973,reactome:Protein1312
R-HSA-9612973,reactome:Protein1317
R-HSA-9612973,reactome:Protein1316
R-HSA-9612973,reactome:PhysicalEntity794
R-HSA-9612973,reactome:Protein182
R-HSA-9612973,reactome:Protein10907
R-HSA-9612973,reactome:Protein10899
R-HSA-9612973,reactome:Protein10930
R-HSA-9612973,reactome:Protein4752
R-HSA-9612973,reactome:Complex4145
R-HSA-9612973,reactome:Protein7172
R-HSA-9612973,reactome:Protein10824
R-HSA-9612973,reactome:Protein10925
R-HSA-9612973,reactome:Protein10926
R-HSA-9612973,reactome:Complex4140
R-HSA-9612973,reactome:Complex4141
R-HSA-9612973,reactome:Complex2311
R-HSA-9612973,reactome:Protein159
R-HSA-9612973,reactome:Protein10936
R-HSA-9612973,reactome:Complex4148
R-HSA-9612973,reactome:Complex4161
R-HSA-9612973,reactome:PhysicalEntity799
R-HSA-9612973,reactome:Protein2737
R-HSA-9612973,reactome:Complex1337
R-HSA-9612973,reactome:Protein3116
R-HSA-9612973,reactome:Protein3118
R-HSA-9612973,reactome:Complex1338
R-HSA-9612973,reactome:Protein2584
R-HSA-9612973,reactome:PhysicalEntity286
R-HSA-9612973,reactome:Complex4162
R-HSA-9612973,reactome:Complex743
R-HSA-9612973,reactome:Complex4154
R-HSA-9612973,reactome:Complex4138
R-HSA-9612973,reactome:Protein10908
R-HSA-9612973,reactome:Protein7297
R-HSA-9612973,reactome:PhysicalEntity800
R-HSA-9612973,reactome:Complex4164
R-HSA-9612973,reactome:Complex4165
R-HSA-9612973,reactome:Complex4166
R-HSA-9612973,reactome:PhysicalEntity801
R-HSA-9612973,reactome:PhysicalEntity798
R-HSA-9612973,reactome:PhysicalEntity797
R-HSA-9612973,reactome:Complex4151
R-HSA-9612973,reactome:Complex4150
R-HSA-9612973,reactome:Complex4159
R-HSA-9612973,reactome:Protein4397
R-HSA-9612973,reactome:Complex2006
R-HSA-9612973,reactome:Protein2620
R-HSA-9612973,reactome:Protein4398
R-HSA-9612973,reactome:Complex4158
R-HSA-9612973,reactome:Protein10976
R-HSA-9612973,reactome:Complex4178
R-HSA-9612973,reactome:Protein10977
R-HSA-9612973,reactome:Complex4180
R-HSA-9612973,reactome:Protein10978
R-HSA-9612973,reactome:Complex4182
R-HSA-9612973,reactome:Complex4179
R-HSA-9612973,reactome:Protein10981
R-HSA-9612973,reactome:Complex4185
R-HSA-9612973,reactome:Protein10974
R-HSA-9612973,reactome:Protein10973
R-HSA-9612973,reactome:Complex4175
R-HSA-9612973,reactome:Protein10975
R-HSA-9612973,reactome:Protein10979
R-HSA-9612973,reactome:Complex4101
R-HSA-9612973,reactome:Protein10809
R-HSA-9612973,reactome:Protein3999
R-HSA-9612973,reactome:Protein10810
R-HSA-9612973,reactome:Protein10829
R-HSA-9612973,reactome:SmallMolecule1082
R-HSA-9612973,reactome:Complex4097
R-HSA-9612973,reactome:Protein10808
R-HSA-9612973,reactome:Complex4099
R-HSA-9612973,reactome:Protein10872
R-HSA-9612973,reactome:Complex4093
R-HSA-9612973,reactome:SmallMolecule37
R-HSA-9612973,reactome:Protein10807
R-HSA-9612973,reactome:Protein4070
R-HSA-9612973,reactome:PhysicalEntity802
R-HSA-9612973,reactome:Complex4187
R-HSA-9612973,reactome:SmallMolecule1087
R-HSA-9612973,reactome:Complex4209
R-HSA-9612973,reactome:Protein11046
R-HSA-9612973,reactome:PhysicalEntity810
R-HSA-9612973,reactome:SmallMolecule1088
R-HSA-9612973,reactome:PhysicalEntity349
R-HSA-9612973,reactome:Protein3845
R-HSA-9612973,reactome:Protein3840
R-HSA-9612973,reactome:Protein3846
R-HSA-9612973,reactome:Protein11050
R-HSA-9612973,reactome:Protein11051
R-HSA-9612973,reactome:Protein11052
R-HSA-9612973,reactome:Protein11056
R-HSA-9612973,reactome:Protein11047
R-HSA-9612973,reactome:Protein10985
R-HSA-9612973,reactome:Complex4189
R-HSA-9612973,reactome:Protein10984
R-HSA-9612973,reactome:Complex4206
R-HSA-9612973,reactome:Protein11017
R-HSA-9612973,reactome:Protein4400
R-HSA-9612973,reactome:Complex4194
R-HSA-9612973,reactome:Protein10988
R-HSA-9612973,reactome:PhysicalEntity804
R-HSA-9612973,reactome:Protein10989
R-HSA-9612973,reactome:PhysicalEntity806
R-HSA-9612973,reactome:PhysicalEntity805
R-HSA-9612973,reactome:Protein11018
R-HSA-9612973,reactome:Complex4191
R-HSA-9612973,reactome:PhysicalEntity803
R-HSA-9612973,reactome:Complex4195
R-HSA-3229121,reactome:SmallMolecule24
R-HSA-3229121,reactome:Protein18059
R-HSA-3229121,reactome:Complex6362
R-HSA-3229121,reactome:Protein18060
R-HSA-3229121,reactome:Protein18066
R-HSA-3229121,reactome:Protein18036
R-HSA-3229121,
R-HSA-3229121,reactome:Protein18061
R-HSA-3229121,reactome:Complex6364
R-HSA-3229121,reactome:Protein18062
R-HSA-3229121,reactome:Protein18038
R-HSA-3229121,reactome:Protein18037
R-HSA-3229121,reactome:Protein18034
R-HSA-3229121,reactome:Protein18035
R-HSA-3229121,reactome:Protein18053
R-HSA-3229121,reactome:Protein18052
R-HSA-3229121,reactome:SmallMolecule1641
R-HSA-3229121,reactome:Protein18048
R-HSA-3229121,reactome:Protein18057
R-HSA-3229121,reactome:Protein18058
R-HSA-75064,
R-HSA-75064,reactome:Protein750
R-HSA-75064,reactome:PhysicalEntity44
R-HSA-75064,reactome:Complex398
R-HSA-75064,reactome:Protein751
R-HSA-75064,reactome:Complex400
R-HSA-75064,reactome:PhysicalEntity45
R-HSA-77042,
R-HSA-77042,reactome:Protein750
R-HSA-77042,reactome:PhysicalEntity44
R-HSA-77042,reactome:Complex398
R-HSA-77042,reactome:Protein751
R-HSA-77042,reactome:Complex400
R-HSA-5579012,
R-HSA-5579012,reactome:SmallMolecule113
R-HSA-5579012,reactome:Protein18305
R-HSA-73863,reactome:Dna1154
R-HSA-73863,reactome:Protein8151
R-HSA-73863,reactome:Complex14886
R-HSA-73863,reactome:Protein31316
R-HSA-73863,reactome:Protein415
R-HSA-73863,reactome:Protein416
R-HSA-73863,reactome:Protein31317
R-HSA-73863,reactome:Protein418
R-HSA-73863,reactome:Protein413
R-HSA-73863,reactome:Protein31315
R-HSA-73863,reactome:Protein31321
R-HSA-73863,reactome:Protein31318
R-HSA-73863,reactome:Protein412
R-HSA-73863,reactome:Protein31314
R-HSA-73863,reactome:Protein31319
R-HSA-73863,reactome:Protein31320
R-HSA-73863,reactome:Complex14881
R-HSA-73863,reactome:Protein19448
R-HSA-73863,reactome:Protein31311
R-HSA-73863,reactome:Protein31309
R-HSA-73863,reactome:Protein31312
R-HSA-73863,reactome:Protein31313
R-HSA-73863,reactome:Protein31306
R-HSA-73863,reactome:Complex270
R-HSA-73863,reactome:Protein430
R-HSA-73863,reactome:Protein423
R-HSA-73863,reactome:Protein424
R-HSA-73863,reactome:Protein429
R-HSA-73863,reactome:Protein422
R-HSA-73863,reactome:Protein431
R-HSA-73863,reactome:Protein428
R-HSA-73863,reactome:Complex271
R-HSA-73863,reactome:Protein427
R-HSA-73863,reactome:Protein426
R-HSA-73863,reactome:Protein425
R-HSA-73863,
R-HSA-73863,reactome:Complex14884
R-HSA-73863,reactome:Complex14889
R-HSA-73863,reactome:Rna44
R-HSA-73863,reactome:Complex14892
R-HSA-73863,reactome:Protein31324
R-HSA-5656121,reactome:SmallMolecule21
R-HSA-5656121,reactome:Protein31156
R-HSA-5656121,
R-HSA-5656121,reactome:PhysicalEntity1784
R-HSA-5656121,reactome:Complex14577
R-HSA-5656121,reactome:Complex3504
R-HSA-5656121,reactome:Protein8473
R-HSA-5656121,reactome:Protein8470
R-HSA-5656121,reactome:Protein8471
R-HSA-5656121,reactome:Protein8472
R-HSA-5656121,reactome:Protein8469
R-HSA-5656121,reactome:Complex3172
R-HSA-5656121,reactome:Complex3173
R-HSA-5656121,reactome:Protein7319
R-HSA-5656121,reactome:Protein4369
R-HSA-5656121,reactome:Protein6712
R-HSA-5656121,reactome:Complex2017
R-HSA-5656121,reactome:Protein4406
R-HSA-5656121,reactome:Protein4407
R-HSA-5656121,reactome:Protein4408
R-HSA-5656121,reactome:Protein31149
R-HSA-5656121,reactome:Protein31148
R-HSA-5656121,reactome:Complex14607
R-HSA-5656121,reactome:Protein31147
R-HSA-5656121,reactome:Complex14606
R-HSA-5656121,reactome:Complex14585
R-HSA-5656121,reactome:Complex14610
R-HSA-5656121,reactome:PhysicalEntity1799
R-HSA-5656121,reactome:Complex14612
R-HSA-5656121,reactome:PhysicalEntity1802
R-HSA-210455,
R-HSA-210455,reactome:Protein1753
R-HSA-427589,
R-HSA-203927,reactome:Complex15590
R-HSA-203927,reactome:Complex15584
R-HSA-203927,reactome:Complex15592
R-HSA-203927,reactome:Complex15598
R-HSA-203927,
R-HSA-203927,reactome:Protein411
R-HSA-203927,reactome:Protein407
R-HSA-203927,reactome:Protein415
R-HSA-203927,reactome:Protein414
R-HSA-203927,reactome:Protein416
R-HSA-203927,reactome:Protein418
R-HSA-203927,reactome:Protein413
R-HSA-203927,reactome:Protein12800
R-HSA-203927,reactome:Protein417
R-HSA-203927,reactome:Protein412
R-HSA-203927,reactome:Protein408
R-HSA-203927,reactome:Protein409
R-HSA-203927,reactome:Complex15579
R-HSA-203927,reactome:Complex15578
R-HSA-203927,reactome:Complex15581
R-HSA-203927,reactome:Complex15582
R-HSA-203927,reactome:Complex500
R-HSA-203927,reactome:Protein1151
R-HSA-203927,reactome:SmallMolecule18
R-HSA-203927,reactome:PhysicalEntity1906
R-HSA-203927,reactome:Protein32069
R-HSA-203927,reactome:Complex502
R-HSA-203927,reactome:SmallMolecule37
R-HSA-203927,reactome:Protein1153
R-HSA-203927,reactome:Protein32070
R-HSA-203927,reactome:Protein31937
R-HSA-203927,reactome:Protein32068
R-HSA-9834752,
R-HSA-9834752,reactome:Complex7595
R-HSA-9834752,reactome:Complex7567
R-HSA-9834752,reactome:Protein20504
R-HSA-9834752,reactome:Rna432
R-HSA-9834752,reactome:Complex7568
R-HSA-9834752,reactome:Complex7569
R-HSA-9834752,reactome:Complex7571
R-HSA-9834752,reactome:Complex7552
R-HSA-9834752,reactome:Protein20488
R-HSA-9834752,reactome:SmallMolecule16
R-HSA-9834752,reactome:Complex7570
R-HSA-9834752,reactome:Complex7554
R-HSA-9834752,reactome:SmallMolecule24
R-HSA-9834752,reactome:Protein20489
R-HSA-9834752,reactome:Complex7555
R-HSA-9834752,reactome:Protein20490
R-HSA-9834752,reactome:Rna433
R-HSA-9834752,reactome:Complex7566
R-HSA-9834752,reactome:Rna386
R-HSA-9834752,reactome:Protein20523
R-HSA-9022537,reactome:Complex7791
R-HSA-9022537,reactome:Complex7798
R-HSA-9022537,
R-HSA-3134963,
R-HSA-3134963,reactome:Protein25961
R-HSA-3134963,reactome:PhysicalEntity1383
R-HSA-3134963,reactome:Protein25926
R-HSA-3134963,reactome:Complex11427
R-HSA-3134963,reactome:Complex11398
R-HSA-3134963,reactome:Complex11430
R-HSA-3134963,reactome:Complex11397
R-HSA-3134963,reactome:Protein20337
R-HSA-3134963,reactome:Protein20340
R-HSA-3134963,reactome:Protein24349
R-HSA-3134963,reactome:Protein5193
R-HSA-3134963,reactome:Protein20777
R-HSA-3134963,reactome:Protein4661
R-HSA-3134963,reactome:Protein20685
R-HSA-3282872,
R-HSA-9645723,
R-HSA-9645723,reactome:Complex6257
R-HSA-9645723,reactome:Protein15433
R-HSA-9645723,reactome:Protein15434
R-HSA-9645723,reactome:Protein15442
R-HSA-9645723,reactome:Complex6256
R-HSA-9645723,reactome:Complex6260
R-HSA-9645723,reactome:Protein15435
R-HSA-9645723,reactome:PhysicalEntity953
R-HSA-9645723,reactome:Complex6262
R-HSA-9645723,reactome:Protein15436
R-HSA-9645723,reactome:Protein15438
R-HSA-9645723,reactome:Complex6263
R-HSA-9645723,reactome:Protein15437
R-HSA-9645723,reactome:Protein15445
R-HSA-9645723,reactome:Protein15439
R-HSA-9645723,reactome:Protein6935
R-HSA-9645723,reactome:Protein15440
R-HSA-9645723,reactome:Protein15441
R-HSA-9645723,reactome:Protein15426
R-HSA-9645723,reactome:Protein15432
R-HSA-9645723,reactome:Protein6936
R-HSA-9645723,reactome:Protein15431
R-HSA-9645723,reactome:Protein15472
R-HSA-9645723,reactome:Protein15476
R-HSA-9645723,reactome:Protein8492
R-HSA-9645723,reactome:Protein15480
R-HSA-9645723,reactome:Protein15479
R-HSA-9645723,reactome:Complex6278
R-HSA-9645723,reactome:Complex2559
R-HSA-9645723,reactome:Protein10705
R-HSA-9645723,reactome:Complex6277
R-HSA-9645723,reactome:Protein15483
R-HSA-9645723,reactome:Protein2591
R-HSA-9645723,reactome:Complex6276
R-HSA-9645723,reactome:Complex2558
R-HSA-9645723,reactome:Protein15446
R-HSA-9645723,reactome:Complex6271
R-HSA-9645723,reactome:Complex6272
R-HSA-9645723,reactome:Complex43
R-HSA-9645723,reactome:Protein69
R-HSA-9645723,reactome:Protein73
R-HSA-9645723,reactome:Protein88
R-HSA-9645723,reactome:Protein58
R-HSA-9645723,reactome:PhysicalEntity15
R-HSA-9645723,reactome:Complex42
R-HSA-9645723,reactome:Protein56
R-HSA-9645723,reactome:Protein53
R-HSA-9645723,reactome:Protein57
R-HSA-9645723,reactome:Protein52
R-HSA-9645723,reactome:PhysicalEntity637
R-HSA-9645723,reactome:Complex3489
R-HSA-9645723,reactome:Protein8438
R-HSA-9645723,reactome:Complex3490
R-HSA-9645723,reactome:Protein8435
R-HSA-9645723,reactome:Protein8436
R-HSA-9645723,reactome:Protein8437
R-HSA-9645723,reactome:PhysicalEntity638
R-HSA-9645723,reactome:Complex3494
R-HSA-9645723,reactome:PhysicalEntity954
R-HSA-1606322,
R-HSA-1606322,reactome:Complex7537
R-HSA-1606322,reactome:Protein20475
R-HSA-1606322,reactome:PhysicalEntity1113
R-HSA-1606322,reactome:Protein20091
R-HSA-1606322,reactome:Complex7535
R-HSA-1606322,reactome:Complex7536
R-HSA-1606322,reactome:Protein10929
R-HSA-1606322,reactome:Protein23469
R-HSA-1606322,reactome:Protein25925
R-HSA-1606322,reactome:SmallMolecule2097
R-HSA-1606322,reactome:Protein20338
R-HSA-1606322,reactome:Protein20339
R-HSA-1606322,reactome:Protein5190
R-HSA-1606322,reactome:Protein5188
R-HSA-1606322,reactome:Protein5189
R-HSA-1606322,reactome:Protein20309
R-HSA-1606322,reactome:Protein24955
R-HSA-1606322,reactome:Protein6935
R-HSA-1606322,reactome:Protein15440
R-HSA-1606322,reactome:Protein25729
R-HSA-1606322,reactome:Complex7782
R-HSA-1606322,reactome:Protein20766
R-HSA-1606322,reactome:Complex7781
R-HSA-1606322,reactome:Protein20566
R-HSA-1606322,reactome:PhysicalEntity1133
R-HSA-1606322,reactome:Protein5193
R-HSA-1606322,reactome:Protein20777
R-HSA-1606322,reactome:Protein4661
R-HSA-1606322,reactome:Protein20685
R-HSA-1606322,reactome:Complex11398
R-HSA-1606322,reactome:Protein25926
R-HSA-1606322,reactome:PhysicalEntity1383
R-HSA-1606322,reactome:Protein24349
R-HSA-1606322,reactome:Complex7783
R-HSA-1606322,reactome:Protein25695
R-HSA-8963901,reactome:Complex4651
R-HSA-8963901,reactome:SmallMolecule395
R-HSA-8963901,reactome:SmallMolecule403
R-HSA-8963901,reactome:Protein12347
R-HSA-8963901,reactome:Protein4222
R-HSA-8963901,reactome:SmallMolecule396
R-HSA-8963901,reactome:SmallMolecule397
R-HSA-8963901,
R-HSA-8963901,reactome:Complex12670
R-HSA-8963901,reactome:Protein4116
R-HSA-8963901,reactome:Protein12349
R-HSA-8963901,reactome:Protein12351
R-HSA-8963901,reactome:Protein12350
R-HSA-8963901,reactome:Protein12348
R-HSA-8963901,reactome:Complex4657
R-HSA-8963901,reactome:Complex4658
R-HSA-8963901,reactome:Protein12353
R-HSA-8963901,reactome:SmallMolecule1266
R-HSA-8963901,reactome:Protein12352
R-HSA-8963901,reactome:Complex1931
R-HSA-9660826,
R-HSA-9660826,reactome:Complex7717
R-HSA-9660826,reactome:Protein4396
R-HSA-9660826,reactome:Protein20684
R-HSA-9660826,reactome:Protein4840
R-HSA-9660826,reactome:SmallMolecule2117
R-HSA-9660826,reactome:Protein20679
R-HSA-9660826,reactome:Protein20678
R-HSA-9660826,reactome:Protein4661
R-HSA-9660826,reactome:Protein20685
R-HSA-9660826,reactome:Complex7238
R-HSA-9660826,reactome:Protein20102
R-HSA-9660826,reactome:Protein20103
R-HSA-9660826,reactome:Protein20689
R-HSA-9660826,reactome:Protein20688
R-HSA-9660826,reactome:Complex7726
R-HSA-9660826,reactome:Complex7725
R-HSA-9660826,reactome:SmallMolecule640
R-HSA-9660826,reactome:Protein20680
R-HSA-9660826,reactome:PhysicalEntity1124
R-HSA-9660826,reactome:Protein20101
R-HSA-9660826,reactome:Complex7723
R-HSA-9660826,reactome:Protein20687
R-HSA-9660826,reactome:Protein4839
R-HSA-9660826,reactome:Protein4521
R-HSA-9660826,reactome:Complex7730
R-HSA-9660826,reactome:SmallMolecule1524
R-HSA-9660826,reactome:Protein20707
R-HSA-9660826,reactome:Complex7713
R-HSA-9660826,reactome:Protein20681
R-HSA-9660826,reactome:SmallMolecule2107
R-HSA-9660826,reactome:Protein4520
R-HSA-9660826,reactome:SmallMolecule336
R-HSA-9660826,reactome:Protein20683
R-HSA-9660826,reactome:Protein20682
R-HSA-9660826,reactome:Complex7711
R-HSA-9759218,
R-HSA-9759218,reactome:SmallMolecule1655
R-HSA-9759218,reactome:Protein18112
R-HSA-9759218,reactome:Complex13674
R-HSA-9759218,reactome:Protein18113
R-HSA-9759218,reactome:SmallMolecule1658
R-HSA-9759218,reactome:SmallMolecule16
R-HSA-9759218,reactome:Complex6395
R-HSA-9759218,reactome:SmallMolecule582
R-HSA-9759218,reactome:Protein18118
R-HSA-9759218,reactome:SmallMolecule641
R-HSA-9759218,reactome:Complex13676
R-HSA-9759218,reactome:SmallMolecule1656
R-HSA-9759218,reactome:Complex6390
R-HSA-9759218,reactome:Protein30234
R-HSA-9759218,reactome:Complex13670
R-HSA-9759218,reactome:Complex13671
R-HSA-9759218,reactome:Protein30235
R-HSA-9759218,reactome:Complex6400
R-HSA-9759218,reactome:Protein18130
R-HSA-9759218,reactome:Complex6456
R-HSA-9759218,reactome:Protein18824
R-HSA-9759218,reactome:SmallMolecule1660
R-HSA-9759218,reactome:Complex13064
R-HSA-9694493,
R-HSA-9694493,reactome:Protein20264
R-HSA-9694493,reactome:Protein20265
R-HSA-1839128,
R-HSA-1839128,reactome:Complex5083
R-HSA-1839128,reactome:Complex5081
R-HSA-1839128,reactome:Complex5080
R-HSA-1839128,reactome:Complex5082
R-HSA-1839128,reactome:SmallMolecule1451
R-HSA-1839128,reactome:Complex5079
R-HSA-1839128,reactome:Complex5085
R-HSA-1839128,reactome:Complex5088
R-HSA-1839128,reactome:Complex5086
R-HSA-1839128,reactome:Complex5087
R-HSA-1839128,reactome:Protein12877
R-HSA-1839128,reactome:Protein12878
R-HSA-163282,
R-HSA-163282,reactome:PhysicalEntity1902
R-HSA-163282,reactome:Protein2488
R-HSA-163282,reactome:Protein2486
R-HSA-163282,reactome:Protein2507
R-HSA-163282,reactome:Complex15569
R-HSA-163282,reactome:Complex15570
R-HSA-9669938,
R-HSA-9669938,reactome:PhysicalEntity929
R-HSA-9669938,reactome:PhysicalEntity928
R-HSA-9669938,reactome:Protein14257
R-HSA-9669938,reactome:SmallMolecule1502
R-HSA-9669938,reactome:PhysicalEntity927
R-HSA-9669938,reactome:PhysicalEntity926
R-HSA-9669938,reactome:Complex5687
R-HSA-9669938,reactome:Protein11637
R-HSA-9669938,reactome:PhysicalEntity925
R-HSA-9669938,reactome:Protein14235
R-HSA-9669938,reactome:Complex5689
R-HSA-9669938,reactome:Protein14236
R-HSA-9669938,reactome:Protein11198
R-HSA-9669938,reactome:Protein375
R-HSA-9669938,reactome:Complex4806
R-HSA-9669938,reactome:Protein13844
R-HSA-9669938,reactome:Protein11176
R-HSA-9669938,reactome:Protein395
R-HSA-9669938,reactome:Complex4321
R-HSA-9669938,reactome:SmallMolecule37
R-HSA-9669938,reactome:Protein1878
R-HSA-9669938,reactome:SmallMolecule75
R-HSA-9669938,reactome:Protein14237
R-HSA-9669938,reactome:Complex5693
R-HSA-9669938,reactome:Protein14239
R-HSA-9669938,reactome:Complex5660
R-HSA-9669938,reactome:Complex5663
R-HSA-9669938,reactome:Complex5658
R-HSA-9669938,reactome:Complex5659
R-HSA-9669938,reactome:Complex5666
R-HSA-9669938,reactome:Complex5667
R-HSA-9669938,reactome:Complex5668
R-HSA-9669938,reactome:Complex5661
R-HSA-9669938,reactome:Complex5665
R-HSA-9669938,reactome:Complex5662
R-HSA-9669938,reactome:Complex5669
R-HSA-9669938,reactome:Complex5664
R-HSA-9669938,reactome:Complex5656
R-HSA-9669938,reactome:Complex5657
R-HSA-9669938,reactome:Complex5680
R-HSA-9669938,reactome:Complex5676
R-HSA-9669938,reactome:Complex5682
R-HSA-9669938,reactome:Complex5681
R-HSA-9669938,reactome:Complex5673
R-HSA-9669938,reactome:Complex5677
R-HSA-9669938,reactome:Complex5683
R-HSA-9669938,reactome:Complex5674
R-HSA-9669938,reactome:Complex5684
R-HSA-9669938,reactome:Complex5675
R-HSA-9669938,reactome:Complex5671
R-HSA-9669938,reactome:Complex5679
R-HSA-9669938,reactome:Complex5678
R-HSA-9669938,reactome:Complex5672
R-HSA-9669938,reactome:Complex5628
R-HSA-9669938,reactome:Complex5632
R-HSA-9669938,reactome:Complex5624
R-HSA-9669938,reactome:Complex5623
R-HSA-9669938,reactome:Complex5637
R-HSA-9669938,reactome:Complex5627
R-HSA-9669938,reactome:Complex5631
R-HSA-9669938,reactome:Complex5622
R-HSA-9669938,reactome:Complex5636
R-HSA-9669938,reactome:Complex5635
R-HSA-9669938,reactome:Complex5626
R-HSA-9669938,reactome:Complex5630
R-HSA-9669938,reactome:Complex5634
R-HSA-9669938,reactome:Complex5629
R-HSA-9669938,reactome:Complex5625
R-HSA-9669938,reactome:Complex5633
R-HSA-9669938,reactome:Complex5650
R-HSA-9669938,reactome:Complex5654
R-HSA-9669938,reactome:Complex5641
R-HSA-9669938,reactome:Complex5645
R-HSA-9669938,reactome:Complex5653
R-HSA-9669938,reactome:Complex5640
R-HSA-9669938,reactome:Complex5649
R-HSA-9669938,reactome:Complex5644
R-HSA-9669938,reactome:Complex5646
R-HSA-9669938,reactome:Complex5643
R-HSA-9669938,reactome:Complex5639
R-HSA-9669938,reactome:Complex5647
R-HSA-9669938,reactome:Complex5648
R-HSA-9669938,reactome:Complex5652
R-HSA-9669938,reactome:Complex5642
R-HSA-9669938,reactome:Complex5651
R-HSA-1483101,
R-HSA-168874,reactome:Protein19606
R-HSA-168874,reactome:Protein19570
R-HSA-168874,reactome:Protein19572
R-HSA-168874,reactome:Protein19608
R-HSA-168874,reactome:Protein19609
R-HSA-168874,reactome:Protein19607
R-HSA-168874,reactome:Protein19605
R-HSA-168874,reactome:Protein19603
R-HSA-168874,reactome:Protein19601
R-HSA-5655799,
R-HSA-5655799,reactome:Protein17877
R-HSA-5655799,reactome:Protein17884
R-HSA-5655799,reactome:SmallMolecule1593
R-HSA-6807004,
R-HSA-6807004,reactome:Complex8661
R-HSA-6807004,reactome:Complex8662
R-HSA-6807004,reactome:Complex8665
R-HSA-6807004,reactome:Complex8664
R-HSA-6807004,reactome:Complex8670
R-HSA-6807004,reactome:Complex8667
R-HSA-6807004,reactome:Protein22125
R-HSA-6807004,reactome:Protein19118
R-HSA-6807004,reactome:Protein22579
R-HSA-6807004,reactome:Complex8619
R-HSA-6807004,reactome:Complex4367
R-HSA-6807004,reactome:Protein11369
R-HSA-6807004,reactome:Protein11368
R-HSA-6807004,reactome:PhysicalEntity1220
R-HSA-6807004,reactome:Complex8621
R-HSA-6807004,reactome:PhysicalEntity1219
R-HSA-6807004,reactome:Complex5303
R-HSA-6807004,reactome:Protein13126
R-HSA-6807004,reactome:Complex8654
R-HSA-6807004,reactome:Protein22572
R-HSA-6807004,reactome:Complex8658
R-HSA-6807004,reactome:Complex5302
R-HSA-6807004,reactome:Complex1592
R-HSA-6807004,reactome:Protein3662
R-HSA-6807004,reactome:Complex1588
R-HSA-6807004,reactome:Complex1587
R-HSA-6807004,reactome:Complex8666
R-HSA-6807004,reactome:Complex8656
R-HSA-6807004,reactome:Protein22574
R-HSA-6807004,reactome:Protein199
R-HSA-6807004,reactome:Protein3656
R-HSA-6807004,reactome:Protein3533
R-HSA-6807004,reactome:Complex8673
R-HSA-6807004,reactome:Complex8675
R-HSA-6807004,reactome:Complex6615
R-HSA-6807004,reactome:Complex8676
R-HSA-9656256,
R-HSA-9656256,reactome:PhysicalEntity958
R-HSA-9656256,reactome:Protein16877
R-HSA-9656256,reactome:PhysicalEntity965
R-HSA-9656256,reactome:Protein16866
R-HSA-376176,
R-HSA-376176,reactome:Protein32557
R-HSA-376176,reactome:Protein32576
R-HSA-376176,reactome:Protein32595
R-HSA-376176,reactome:Complex16504
R-HSA-376176,reactome:Protein32559
R-HSA-376176,reactome:Complex16524
R-HSA-376176,reactome:Protein32598
R-HSA-376176,reactome:Complex16526
R-HSA-376176,reactome:Protein32596
R-HSA-376176,reactome:Protein32597
R-HSA-376176,reactome:Complex16508
R-HSA-376176,reactome:Complex16507
R-HSA-376176,reactome:Protein32586
R-HSA-376176,reactome:SmallMolecule5391
R-HSA-376176,reactome:Protein1956
R-HSA-376176,reactome:SmallMolecule75
R-HSA-376176,reactome:SmallMolecule37
R-HSA-376176,reactome:Protein24446
R-HSA-376176,reactome:Protein32592
R-HSA-376176,reactome:Protein20645
R-HSA-376176,reactome:Protein11161
R-HSA-376176,reactome:Complex16515
R-HSA-376176,reactome:Complex16514
R-HSA-376176,reactome:Complex16513
R-HSA-376176,reactome:Protein388
R-HSA-376176,reactome:SmallMolecule2169
R-HSA-376176,reactome:Protein11670
R-HSA-376176,reactome:Complex16500
R-HSA-376176,reactome:Protein32585
R-HSA-376176,reactome:Protein386
R-HSA-376176,reactome:Protein32593
R-HSA-376176,reactome:Complex16521
R-HSA-376176,reactome:Protein32594
R-HSA-376176,reactome:Protein20149
R-HSA-376176,reactome:Protein32587
R-HSA-376176,reactome:Protein22523
R-HSA-376176,reactome:Protein19405
R-HSA-376176,reactome:Complex16530
R-HSA-376176,reactome:Protein1797
R-HSA-376176,reactome:Protein32580
R-HSA-376176,reactome:Complex16534
R-HSA-376176,reactome:Protein22463
R-HSA-376176,reactome:Protein1923
R-HSA-376176,reactome:Protein1916
R-HSA-376176,reactome:Complex16535
R-HSA-376176,reactome:Complex16533
R-HSA-376176,reactome:Complex16541
R-HSA-376176,reactome:Protein32600
R-HSA-376176,reactome:Protein23331
R-HSA-376176,reactome:Protein20664
R-HSA-376176,reactome:Protein22244
R-HSA-376176,reactome:Protein32591
R-HSA-376176,reactome:Protein24782
R-HSA-376176,reactome:Complex16517
R-HSA-376176,reactome:Rna713
R-HSA-376176,reactome:Protein32579
R-HSA-376176,reactome:Protein32476
R-HSA-376176,reactome:Dna1441
R-HSA-376176,reactome:Protein11819
R-HSA-376176,reactome:Dna1440
R-HSA-376176,reactome:Protein32582
R-HSA-376176,reactome:Complex16495
