"pathwayID","entityID"
"R-HSA-597592","O75381"
"R-HSA-597592","Q92968"
"R-HSA-597592","O60683"
"R-HSA-597592","O00623"
"R-HSA-597592","P28328"
"R-HSA-597592","P22314"
"R-HSA-597592","P62979"
"R-HSA-597592","A0AVT1"
"R-HSA-597592","P0CG47"
"R-HSA-597592","P0CG48"
"R-HSA-597592","P62987"
"R-HSA-597592","P61081"
"R-HSA-597592","Q15843"
"R-HSA-597592","Q13564"
"R-HSA-597592","Q8TBC4"
"R-HSA-597592","P62877"
"R-HSA-597592","Q16531"
"R-HSA-597592","O60826"
"R-HSA-597592","Q9UNS2"
"R-HSA-597592","Q99627"
"R-HSA-597592","Q9BT78"
