pathwayID,interaction,nextPathwayID,tag
R-HSA-72086,abstraction:NextStepPathway,R-HSA-77588,orignal
R-HSA-72086,abstraction:NextStepPathway,R-HSA-77075,orignal
R-HSA-72086,abstraction:NextStepPathway,R-HSA-77595,orignal
R-HSA-72086,abstraction:NextStepPathway,R-HSA-72203,orignal
R-HSA-193775,abstraction:NextStepPathway,R-HSA-211994,orignal
R-HSA-193775,abstraction:NextStepPathway,R-HSA-193368,orignal
R-HSA-193775,abstraction:NextStepPathway,R-HSA-211976,orignal
R-HSA-5389840,abstraction:NextStepPathway,R-HSA-5419276,orignal
R-HSA-5389840,abstraction:NextStepPathway,R-HSA-9937383,orignal
R-HSA-174048,abstraction:NextStepPathway,R-HSA-176407,orignal
R-HSA-1855196,abstraction:NextStepPathway,R-HSA-1855191,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-111931,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9634638,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9707616,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9620244,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-442729,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9022692,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9931509,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9616222,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9031628,orignal
R-HSA-111932,abstraction:NextStepPathway,R-HSA-2151201,orignal
R-HSA-380994,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-6782210,abstraction:NextStepPathway,R-HSA-6781827,orignal
R-HSA-8964208,abstraction:NextStepPathway,R-HSA-8963684,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-392154,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-442982,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-2871809,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111933,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-9620244,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111957,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-418457,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-442729,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-203615,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-2025928,orignal
R-HSA-445355,abstraction:NextStepPathway,R-HSA-5218920,orignal
R-HSA-1236973,abstraction:NextStepPathway,R-HSA-1236974,orignal
R-HSA-5686938,abstraction:NextStepPathway,R-HSA-166058,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-69205,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-1538133,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-68689,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-69656,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-69273,orignal
R-HSA-1362277,abstraction:NextStepPathway,R-HSA-1362300,orignal
R-HSA-9931509,abstraction:NextStepPathway,R-HSA-9707616,orignal
R-HSA-9931509,abstraction:NextStepPathway,R-HSA-9933387,orignal
R-HSA-9931509,abstraction:NextStepPathway,R-HSA-9931529,orignal
R-HSA-9931509,abstraction:NextStepPathway,R-HSA-2151201,orignal
R-HSA-9931509,abstraction:NextStepPathway,R-HSA-1989781,orignal
R-HSA-5696395,abstraction:NextStepPathway,R-HSA-5696400,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-2871809,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-445355,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-111997,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-2514859,orignal
R-HSA-9856532,abstraction:NextStepPathway,R-HSA-9860927,orignal
R-HSA-391908,abstraction:NextStepPathway,R-HSA-428930,orignal
R-HSA-391908,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-391908,abstraction:NextStepPathway,R-HSA-392851,orignal
R-HSA-391908,abstraction:NextStepPathway,R-HSA-416482,orignal
R-HSA-391908,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-3299685,abstraction:NextStepPathway,R-HSA-1222556,orignal
R-HSA-3299685,abstraction:NextStepPathway,R-HSA-5628897,orignal
R-HSA-3299685,abstraction:NextStepPathway,R-HSA-70268,orignal
R-HSA-3299685,abstraction:NextStepPathway,R-HSA-9818027,orignal
R-HSA-3299685,abstraction:NextStepPathway,R-HSA-499943,orignal
R-HSA-83936,abstraction:NextStepPathway,R-HSA-163210,orignal
R-HSA-193048,abstraction:NextStepPathway,R-HSA-194002,orignal
R-HSA-193048,abstraction:NextStepPathway,R-HSA-3371497,orignal
R-HSA-193048,abstraction:NextStepPathway,R-HSA-193144,orignal
R-HSA-193048,abstraction:NextStepPathway,R-HSA-211976,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-164378,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-9634597,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-418597,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-416476,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-432040,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-381676,orignal
R-HSA-163359,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-6803204,abstraction:NextStepPathway,R-HSA-6804114,orignal
R-HSA-6803204,abstraction:NextStepPathway,R-HSA-139915,orignal
R-HSA-6803204,abstraction:NextStepPathway,R-HSA-114294,orignal
R-HSA-6803204,abstraction:NextStepPathway,R-HSA-6804756,orignal
R-HSA-6803204,abstraction:NextStepPathway,R-HSA-111448,orignal
R-HSA-6803204,abstraction:NextStepPathway,R-HSA-75108,orignal
R-HSA-5358606,abstraction:NextStepPathway,R-HSA-5358565,orignal
R-HSA-1834941,abstraction:NextStepPathway,R-HSA-3249367,orignal
R-HSA-1834941,abstraction:NextStepPathway,R-HSA-3270619,orignal
R-HSA-1169408,abstraction:NextStepPathway,R-HSA-9833482,orignal
R-HSA-1169408,abstraction:NextStepPathway,R-HSA-9705671,orignal
R-HSA-205017,abstraction:NextStepPathway,R-HSA-193648,orignal
R-HSA-205017,abstraction:NextStepPathway,R-HSA-209543,orignal
R-HSA-205017,abstraction:NextStepPathway,R-HSA-193681,orignal
R-HSA-205017,abstraction:NextStepPathway,R-HSA-205043,orignal
R-HSA-983170,abstraction:NextStepPathway,R-HSA-9705671,orignal
R-HSA-140875,abstraction:NextStepPathway,R-HSA-216083,orignal
R-HSA-140875,abstraction:NextStepPathway,R-HSA-75205,orignal
R-HSA-140875,abstraction:NextStepPathway,R-HSA-202733,orignal
R-HSA-140875,abstraction:NextStepPathway,R-HSA-9672391,orignal
R-HSA-140875,abstraction:NextStepPathway,R-HSA-140837,orignal
R-HSA-9013957,abstraction:NextStepPathway,R-HSA-9758274,orignal
R-HSA-9768727,abstraction:NextStepPathway,R-HSA-9764561,orignal
R-HSA-9768727,abstraction:NextStepPathway,R-HSA-9766229,orignal
R-HSA-9913351,abstraction:NextStepPathway,R-HSA-8932504,orignal
R-HSA-9913351,abstraction:NextStepPathway,R-HSA-8932506,orignal
R-HSA-9913351,abstraction:NextStepPathway,R-HSA-8932505,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-114508,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-418217,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-392451,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-76005,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-426048,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-8964315,orignal
R-HSA-416476,abstraction:NextStepPathway,R-HSA-8964616,orignal
R-HSA-190374,abstraction:NextStepPathway,R-HSA-5654219,orignal
R-HSA-190374,abstraction:NextStepPathway,R-HSA-5654687,orignal
R-HSA-190374,abstraction:NextStepPathway,R-HSA-5654688,orignal
R-HSA-190374,abstraction:NextStepPathway,R-HSA-5654693,orignal
R-HSA-2161517,abstraction:NextStepPathway,R-HSA-2161541,orignal
R-HSA-73933,abstraction:NextStepPathway,R-HSA-73930,orignal
R-HSA-73933,abstraction:NextStepPathway,R-HSA-110373,orignal
R-HSA-77387,abstraction:NextStepPathway,R-HSA-74752,orignal
R-HSA-975155,abstraction:NextStepPathway,R-HSA-975138,orignal
R-HSA-975155,abstraction:NextStepPathway,R-HSA-975110,orignal
R-HSA-9646399,abstraction:NextStepPathway,R-HSA-9615710,orignal
R-HSA-9646399,abstraction:NextStepPathway,R-HSA-9613829,orignal
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9026527,orignal
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9032500,orignal
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9028731,orignal
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9026519,orignal
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9028335,orignal
R-HSA-9024909,abstraction:NextStepPathway,R-HSA-9032845,orignal
R-HSA-212676,abstraction:NextStepPathway,R-HSA-181430,orignal
R-HSA-212676,abstraction:NextStepPathway,R-HSA-209905,orignal
R-HSA-212676,abstraction:NextStepPathway,R-HSA-181429,orignal
R-HSA-9768919,abstraction:NextStepPathway,R-HSA-9768778,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-176417,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-4419969,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-2465910,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-162658,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-75035,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-69478,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-3301854,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-2299718,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-176408,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-174048,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-8878166,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-68875,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-156711,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-176412,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-2565942,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-8852276,orignal
R-HSA-69273,abstraction:NextStepPathway,R-HSA-2980767,orignal
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9694676,orignal
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9754678,orignal
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9705671,orignal
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9694686,orignal
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9694271,orignal
R-HSA-5654704,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-446203,abstraction:NextStepPathway,R-HSA-532668,orignal
R-HSA-189483,abstraction:NextStepPathway,R-HSA-156588,orignal
R-HSA-189483,abstraction:NextStepPathway,R-HSA-9707564,orignal
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-174403,orignal
R-HSA-9753281,abstraction:NextStepPathway,R-HSA-2162123,orignal
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9909505,orignal
R-HSA-909733,abstraction:NextStepPathway,R-HSA-8956319,orignal
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9833482,orignal
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9705671,orignal
R-HSA-909733,abstraction:NextStepPathway,R-HSA-912694,orignal
R-HSA-909733,abstraction:NextStepPathway,R-HSA-9833109,orignal
R-HSA-201722,abstraction:NextStepPathway,R-HSA-3769402,orignal
R-HSA-201722,abstraction:NextStepPathway,R-HSA-9824272,orignal
R-HSA-201722,abstraction:NextStepPathway,R-HSA-9796292,orignal
R-HSA-201722,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-201722,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-201722,abstraction:NextStepPathway,R-HSA-9793380,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654726,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5675221,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-2559582,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-2871796,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-2559585,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-9634638,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-8940973,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654732,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-881907,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-450341,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-170968,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-444257,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-375165,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654727,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-198753,orignal
R-HSA-112409,abstraction:NextStepPathway,R-HSA-5654733,orignal
R-HSA-110328,abstraction:NextStepPathway,R-HSA-110329,orignal
R-HSA-69183,abstraction:NextStepPathway,R-HSA-69166,orignal
R-HSA-9948011,abstraction:NextStepPathway,R-HSA-9960525,orignal
R-HSA-9948011,abstraction:NextStepPathway,R-HSA-5620971,orignal
R-HSA-111447,abstraction:NextStepPathway,R-HSA-111453,orignal
R-HSA-73980,abstraction:NextStepPathway,R-HSA-6784531,orignal
R-HSA-73980,abstraction:NextStepPathway,R-HSA-6782315,orignal
R-HSA-1296041,abstraction:NextStepPathway,R-HSA-997272,orignal
R-HSA-69620,abstraction:NextStepPathway,R-HSA-2555396,orignal
R-HSA-211999,abstraction:NextStepPathway,R-HSA-156590,orignal
R-HSA-997272,abstraction:NextStepPathway,R-HSA-1296041,orignal
R-HSA-9760173,abstraction:NextStepPathway,R-HSA-9927020,orignal
R-HSA-382556,abstraction:NextStepPathway,R-HSA-2453902,orignal
R-HSA-204005,abstraction:NextStepPathway,R-HSA-5694530,orignal
R-HSA-8875555,abstraction:NextStepPathway,R-HSA-8875656,orignal
R-HSA-9818025,abstraction:NextStepPathway,R-HSA-9861718,orignal
R-HSA-9768777,abstraction:NextStepPathway,R-HSA-9768778,orignal
R-HSA-381070,abstraction:NextStepPathway,R-HSA-381038,orignal
R-HSA-165158,abstraction:NextStepPathway,R-HSA-165181,orignal
R-HSA-165158,abstraction:NextStepPathway,R-HSA-1445148,orignal
R-HSA-165158,abstraction:NextStepPathway,R-HSA-165160,orignal
R-HSA-165158,abstraction:NextStepPathway,R-HSA-9824585,orignal
R-HSA-2428928,abstraction:NextStepPathway,R-HSA-112399,orignal
R-HSA-73776,abstraction:NextStepPathway,R-HSA-674695,orignal
R-HSA-73776,abstraction:NextStepPathway,R-HSA-77075,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-114508,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-442982,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-4419969,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-2871809,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-1169091,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-111933,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-9620244,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-111957,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-112043,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-1855204,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-2029485,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-9833482,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-442729,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-1855196,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-445355,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-203615,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-111997,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-422356,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-1489509,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-4086398,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-2025928,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-5218920,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-5578775,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-2514859,orignal
R-HSA-5218921,abstraction:NextStepPathway,R-HSA-1855183,orignal
R-HSA-2129379,abstraction:NextStepPathway,R-HSA-2173789,orignal
R-HSA-211979,abstraction:NextStepPathway,R-HSA-2142691,orignal
R-HSA-211979,abstraction:NextStepPathway,R-HSA-2162123,orignal
R-HSA-73779,abstraction:NextStepPathway,R-HSA-76042,orignal
R-HSA-2179392,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-2179392,abstraction:NextStepPathway,R-HSA-399997,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-190372,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-2682334,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-190373,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-190370,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-9833482,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-1181150,orignal
R-HSA-2892247,abstraction:NextStepPathway,R-HSA-190322,orignal
R-HSA-77075,abstraction:NextStepPathway,R-HSA-72086,orignal
R-HSA-8853659,abstraction:NextStepPathway,R-HSA-5673001,orignal
R-HSA-69166,abstraction:NextStepPathway,R-HSA-69183,orignal
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-9840309,orignal
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-428643,orignal
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-9840310,orignal
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-727802,orignal
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-446210,orignal
R-HSA-5696400,abstraction:NextStepPathway,R-HSA-5696397,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-9840309,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-9939291,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-156588,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-1971475,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-913709,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-2022923,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-2022928,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-163841,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-2022870,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-5653890,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-189483,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-4085001,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-156584,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-173599,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-9749641,orignal
R-HSA-727802,abstraction:NextStepPathway,R-HSA-2022854,orignal
R-HSA-432720,abstraction:NextStepPathway,R-HSA-199992,orignal
R-HSA-110357,abstraction:NextStepPathway,R-HSA-73933,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-111931,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-164378,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-9634597,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-111957,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-163560,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-418597,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-163359,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-163358,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-381676,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-9634600,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-163615,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-392517,orignal
R-HSA-432040,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-1483152,abstraction:NextStepPathway,R-HSA-1483213,orignal
R-HSA-1483152,abstraction:NextStepPathway,R-HSA-1483166,orignal
R-HSA-196025,abstraction:NextStepPathway,R-HSA-190873,orignal
R-HSA-69278,abstraction:NextStepPathway,R-HSA-453274,orignal
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9929356,orignal
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9931269,orignal
