previousPathwayAncestorID,interaction,nextPathwayAncestorID,tag
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-442755,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-112314,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-1489509,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-442729,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-438064,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-442755,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-112314,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-112315,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-112316,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69656,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69242,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69656,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69242,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69656,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69242,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-69202,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-69206,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-453279,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-69202,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-69206,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-453279,inferred
R-HSA-140180,abstraction:NextStepPathway,R-HSA-2162123,inferred
R-HSA-140180,abstraction:NextStepPathway,R-HSA-2142753,inferred
R-HSA-140180,abstraction:NextStepPathway,R-HSA-8978868,inferred
R-HSA-140180,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-140180,inferred
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-211945,inferred
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-211859,inferred
R-HSA-2142753,abstraction:NextStepPathway,R-HSA-140180,inferred
R-HSA-2142753,abstraction:NextStepPathway,R-HSA-211945,inferred
R-HSA-2142753,abstraction:NextStepPathway,R-HSA-211859,inferred
R-HSA-8978868,abstraction:NextStepPathway,R-HSA-140180,inferred
R-HSA-8978868,abstraction:NextStepPathway,R-HSA-211945,inferred
R-HSA-8978868,abstraction:NextStepPathway,R-HSA-211859,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-140180,inferred
R-HSA-73817,abstraction:NextStepPathway,R-HSA-499943,inferred
R-HSA-8956320,abstraction:NextStepPathway,R-HSA-499943,inferred
R-HSA-73817,abstraction:NextStepPathway,R-HSA-74217,inferred
R-HSA-73817,abstraction:NextStepPathway,R-HSA-8956321,inferred
R-HSA-8956320,abstraction:NextStepPathway,R-HSA-74217,inferred
R-HSA-8956320,abstraction:NextStepPathway,R-HSA-8956321,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-71403,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-1428517,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-71403,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-1428517,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-71403,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-1428517,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-71403,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-70263,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-71387,inferred
R-HSA-1428517,abstraction:NextStepPathway,R-HSA-70263,inferred
R-HSA-1428517,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-1428517,abstraction:NextStepPathway,R-HSA-71387,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-9856872,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-611105,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-9856872,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-611105,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-9856872,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-611105,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-9856872,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-611105,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-70268,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-1428517,abstraction:NextStepPathway,R-HSA-8964539,inferred
R-HSA-1428517,abstraction:NextStepPathway,R-HSA-71291,inferred
R-HSA-70263,abstraction:NextStepPathway,R-HSA-70268,inferred
R-HSA-70326,abstraction:NextStepPathway,R-HSA-70268,inferred
R-HSA-71387,abstraction:NextStepPathway,R-HSA-70268,inferred
R-HSA-1482839,abstraction:NextStepPathway,R-HSA-1483191,inferred
R-HSA-1482839,abstraction:NextStepPathway,R-HSA-1483101,inferred
R-HSA-140875,abstraction:NextStepPathway,R-HSA-216083,inferred
R-HSA-140875,abstraction:NextStepPathway,R-HSA-1474244,inferred
R-HSA-140877,abstraction:NextStepPathway,R-HSA-216083,inferred
R-HSA-140877,abstraction:NextStepPathway,R-HSA-1474244,inferred
R-HSA-109582,abstraction:NextStepPathway,R-HSA-216083,inferred
R-HSA-109582,abstraction:NextStepPathway,R-HSA-1474244,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-1632852,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-9612973,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-1632852,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-9612973,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-1632852,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-9612973,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-2151209,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-2151209,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-2151209,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-5628897,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-3700989,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-163680,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-163680,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-163680,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-200425,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-8978868,inferred
R-HSA-380972,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-200425,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-8978868,inferred
R-HSA-165159,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-200425,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-8978868,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-1169092,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-1168372,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-2871809,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-2454202,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-168249,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-2871809,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-2454202,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-168249,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-2871809,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9664323,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9664323,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9664323,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9664323,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-2029485,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-2029480,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-2029485,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-2029480,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-2029485,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-2029480,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-5218921,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-4420097,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-194138,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-5218921,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-4420097,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-194138,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9006934,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-5218921,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-422356,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-163685,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-5607763,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-5607764,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-5621481,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-5607763,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-5607764,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-5621481,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-5607763,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-1489509,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-9006925,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-1489509,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-9006925,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-1489509,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-4086398,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-3858494,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-195721,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-4086398,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-3858494,inferred
R-HSA-983705,abstraction:NextStepPathway,R-HSA-195721,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-4086398,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-3858494,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-195721,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-4086398,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-3858494,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-195721,inferred
R-HSA-983695,abstraction:NextStepPathway,R-HSA-1169091,inferred
R-HSA-2408508,abstraction:NextStepPathway,R-HSA-2408557,inferred
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-5689880,inferred
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-5688426,inferred
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-201681,abstraction:NextStepPathway,R-HSA-5689880,inferred
R-HSA-201681,abstraction:NextStepPathway,R-HSA-5688426,inferred
R-HSA-201681,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-201681,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-195721,abstraction:NextStepPathway,R-HSA-5689880,inferred
R-HSA-195721,abstraction:NextStepPathway,R-HSA-5688426,inferred
R-HSA-195721,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-195721,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-5689880,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-5688426,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-2559580,inferred
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-8853884,inferred
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-2559585,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-2559583,abstraction:NextStepPathway,R-HSA-8853884,inferred
R-HSA-2559583,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-2559583,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-2559583,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-8853884,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-8853884,inferred
R-HSA-114508,abstraction:NextStepPathway,R-HSA-139853,inferred
R-HSA-114508,abstraction:NextStepPathway,R-HSA-418360,inferred
R-HSA-114508,abstraction:NextStepPathway,R-HSA-418346,inferred
R-HSA-416476,abstraction:NextStepPathway,R-HSA-139853,inferred
R-HSA-416476,abstraction:NextStepPathway,R-HSA-418360,inferred
R-HSA-416476,abstraction:NextStepPathway,R-HSA-418346,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-139853,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-418360,inferred
R-HSA-388396,abstraction:NextStepPathway,R-HSA-418346,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-139853,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-418360,inferred
R-HSA-372790,abstraction:NextStepPathway,R-HSA-418346,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-139853,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-418360,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-418346,inferred
R-HSA-76002,abstraction:NextStepPathway,R-HSA-139853,inferred
R-HSA-76002,abstraction:NextStepPathway,R-HSA-418360,inferred
R-HSA-76002,abstraction:NextStepPathway,R-HSA-418346,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69563,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69580,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69615,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69563,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69580,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69615,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69563,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69580,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69615,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-3700989,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-3700989,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-3700989,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-2559586,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-2559583,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-69202,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-2559586,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-2559583,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-69206,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-2559586,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-2559583,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-453279,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-444821,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-9772755,abstraction:NextStepPathway,R-HSA-3214841,inferred
R-HSA-9772755,abstraction:NextStepPathway,R-HSA-3247509,inferred
R-HSA-9772755,abstraction:NextStepPathway,R-HSA-4839726,inferred
R-HSA-9917777,abstraction:NextStepPathway,R-HSA-3214841,inferred
R-HSA-9917777,abstraction:NextStepPathway,R-HSA-3247509,inferred
